x,y,Truth,CPU,GPU
-1.00902,0.047248,0,0,0
-1.31356,1.16302,2,2,2
2.24858,1.33719,1,1,1
0.266445,-0.881401,0,0,0
-0.0553179,-1.21122,0,0,0
1.28568,1.51278,1,1,1
-2.10436,2.76526,2,2,2
-2.72044,0.737855,2,2,2
-1.64873,0.527691,2,2,2
-1.85238,1.58886,2,2,2
-1.94807,0.756097,2,2,2
-2.2615,0.479746,2,2,2
0.896229,-1.3542,0,0,0
-1.59959,1.06435,2,2,2
-1.5592,0.981732,2,2,2
1.70605,-0.234044,0,1,1
-1.94906,1.30902,2,2,2
0.0876029,-0.449877,0,0,0
0.852788,-0.402941,0,0,0
2.16958,1.41052,1,1,1
-1.18819,1.0014,2,2,2
-2.27538,2.42002,2,2,2
-2.71817,0.704625,2,2,2
-0.971417,0.378365,0,2,2
1.91941,1.13335,1,1,1
0.0574863,0.469793,0,0,0
-1.98276,1.23936,2,2,2
2.20233,1.05649,1,1,1
-1.31819,-0.166428,0,2,2
2.64952,1.46512,1,1,1
2.32965,0.379257,1,1,1
-1.44433,-0.0335096,0,2,2
-0.481497,0.436408,0,0,0
-2.31052,0.820619,2,2,2
-0.292125,0.0741879,0,0,0
-1.06461,0.999689,0,2,2
2.63816,-0.00563478,1,1,1
-1.62853,0.926183,2,2,2
-0.16058,0.911978,0,0,0
-1.03892,0.799038,2,2,2
1.78393,0.357961,1,1,1
0.356255,0.511238,0,0,0
0.595624,0.38006,0,0,0
-2.30577,1.37965,2,2,2
-0.798734,0.631269,0,2,2
-0.201288,-0.201905,0,0,0
-0.256694,0.321616,0,0,0
2.75119,0.5045,1,1,1
-1.77934,0.454899,2,2,2
0.262736,0.515062,0,0,0
-1.23162,1.05053,0,2,2
1.76604,0.740175,1,1,1
1.02765,-1.45738,0,0,0
-0.770488,-0.694298,0,0,0
0.220999,0.43696,0,0,0
-2.45057,-1.44717,0,2,2
2.41327,0.549784,1,1,1
-2.26952,1.69952,2,2,2
-1.9546,0.635374,2,2,2
-0.23555,-0.834943,0,0,0
1.91568,0.603982,1,1,1
1.99565,0.802676,1,1,1
-2.73335,0.544824,2,2,2
2.05274,1.46663,1,1,1
-1.66507,0.716415,0,2,2
-1.13601,1.09397,2,2,2
-0.858704,-0.489931,0,0,0
-1.31028,1.86415,2,2,2
-0.558071,0.772106,0,0,0
-2.16853,1.81971,0,2,2
1.76952,0.659176,1,1,1
1.86501,0.45624,1,1,1
-0.973324,-1.87245,0,0,0
0.600483,-1.23815,0,0,0
0.0155801,0.443825,0,0,0
-2.34316,0.345676,2,2,2
-0.487856,1.6896,0,2,2
-2.30009,0.352403,2,2,2
1.43332,1.1036,1,1,1
2.1493,0.7114,0,1,1
2.50672,0.582675,1,1,1
1.55691,1.20978,1,1,1
0.155983,-1.5443,0,0,0
-1.78487,1.35846,2,2,2
0.756689,0.178628,0,0,0
-1.37641,-0.855774,0,0,0
-0.722503,0.73763,0,2,2
2.24455,0.686267,1,1,1
1.34732,1.15065,1,1,1
-0.114844,-1.52886,0,0,0
-0.0859018,-0.110116,0,0,0
1.27864,1.15489,1,1,1
0.368366,0.30947,0,0,0
0.32235,-0.455474,0,0,0
-1.77463,-0.267408,0,2,2
-2.30262,0.806824,2,2,2
2.1843,1.23888,1,1,1
1.91557,0.633886,1,1,1
-1.77707,1.24835,2,2,2
-1.79398,1.24305,2,2,2
-1.43539,-0.925999,0,0,0
2.09603,0.537178,1,1,1
0.680319,-0.760232,0,0,0
-0.0361051,-0.828904,0,0,0
1.94416,0.437443,1,1,1
2.70429,1.9327,1,1,1
2.51787,0.556391,1,1,1
-1.32144,1.18205,2,2,2
2.28351,0.911975,1,1,1
-1.64115,0.985128,2,2,2
-2.36023,1.09791,2,2,2
2.5079,0.360639,1,1,1
-1.17884,1.85984,2,2,2
-0.151009,0.810231,0,0,0
2.4855,0.939457,1,1,1
-1.82844,0.616155,2,2,2
-0.933346,2.39094,0,2,2
-1.79111,0.896156,2,2,2
2.33531,1.67353,1,1,1
0.749346,1.47721,1,1,1
0.0122162,-1.09872,0,0,0
-2.15443,1.40059,2,2,2
-2.0406,1.12026,2,2,2
0.18081,1.30869,0,0,0
-1.22135,1.15442,2,2,2
-2.18958,1.44628,2,2,2
0.329559,-0.952029,0,0,0
0.0541543,-0.812742,0,0,0
-2.30616,1.40935,2,2,2
2.08252,0.250635,1,1,1
-2.43103,1.83626,2,2,2
-1.55695,1.3275,0,2,2
-2.13271,0.0435288,2,2,2
-0.934716,0.0597691,0,0,0
1.61149,1.05459,1,1,1
-2.35149,0.197969,0,2,2
0.623834,1.3249,0,1,1
2.07879,0.546421,1,1,1
-0.0127423,0.443004,0,0,0
2.62816,0.16446,1,1,1
1.53978,0.594784,1,1,1
1.45234,0.687534,1,1,1
-0.256476,-0.0537816,0,0,0
2.04134,1.76116,1,1,1
-0.879109,-0.208949,0,0,0
-1.75104,1.50712,2,2,2
-0.902184,-0.227636,0,0,0
1.65097,0.752481,1,1,1
0.000635815,1.1053,0,0,0
-2.3689,0.796221,2,2,2
-0.769283,-2.33765,0,0,0
2.69151,1.01406,1,1,1
-0.354322,-1.18519,0,0,0
-1.69682,-0.302133,0,2,2
2.07281,0.520566,1,1,1
2.65854,0.253228,1,1,1
-2.33319,0.55558,2,2,2
1.86721,1.8988,1,1,1
1.8648,0.664361,1,1,1
-0.776512,0.616614,0,2,2
2.07456,2.03508,1,1,1
0.711487,-0.0423432,0,0,0
2.21344,0.952198,1,1,1
-1.39054,0.441197,2,2,2
0.0167181,-0.153441,0,0,0
-1.44372,1.26023,2,2,2
-1.70956,1.40805,2,2,2
1.0066,-1.70677,0,0,0
1.1892,-0.187625,1,0,0
2.23863,1.13164,1,1,1
-1.78528,1.42556,2,2,2
-0.998831,0.233573,0,2,2
-2.48671,1.47949,2,2,2
-2.45831,-0.0916069,2,2,2
1.18206,0.048076,0,1,1
-0.306499,-0.192936,0,0,0
-2.79057,1.14829,2,2,2
-0.398496,1.34426,0,2,2
-1.41168,-0.420254,0,0,0
1.17642,1.08974,1,1,1
-2.02196,1.09046,2,2,2
-2.1505,0.261184,2,2,2
-1.77826,1.30641,2,2,2
-0.658311,-1.13352,0,0,0
1.62242,0.568679,1,1,1
-0.75499,-0.739509,0,0,0
-0.507151,-1.21841,0,0,0
0.277155,1.40178,0,1,1
2.51558,0.919778,1,1,1
0.358005,0.180032,0,0,0
-2.22992,-0.550837,0,2,2
-0.598963,-0.480883,0,0,0
1.85036,1.26798,1,1,1
0.436866,-0.259577,0,0,0
-0.75229,0.240235,0,0,0
-1.8265,-1.00574,0,0,0
-2.47094,0.814597,2,2,2
-0.0891852,0.277638,0,0,0
-0.519841,-0.649771,0,0,0
2.27537,1.37504,1,1,1
-1.79384,1.26881,2,2,2
0.975817,1.20781,0,1,1
-1.30942,1.34413,2,2,2
2.17959,1.56052,1,1,1
-1.55767,1.83834,2,2,2
-1.96248,0.553256,2,2,2
-2.0788,1.38646,2,2,2
2.05237,-0.728128,1,1,1
-2.29229,0.699297,2,2,2
-1.22351,-0.199507,0,0,0
-2.308,0.110281,2,2,2
1.57611,1.25396,1,1,1
-2.23691,0.330197,2,2,2
1.95136,0.671253,1,1,1
-1.69041,0.447078,2,2,2
-1.80942,1.03269,2,2,2
0.157967,0.56408,0,0,0
-2.75808,0.80532,2,2,2
-0.106696,1.46573,0,2,2
0.807263,0.592252,0,1,1
-1.65125,0.643673,2,2,2
-2.10591,1.50266,2,2,2
-1.92955,0.791835,2,2,2
2.53586,0.973365,1,1,1
-2.18117,0.999897,2,2,2
0.388645,-1.50855,0,0,0
0.0815754,-0.479968,0,0,0
-2.69408,1.43897,2,2,2
0.616008,-1.90011,0,0,0
2.32254,1.64017,1,1,1
-1.83762,0.49848,2,2,2
-0.0803185,1.26775,0,0,0
2.41533,0.960539,1,1,1
2.06452,0.40247,1,1,1
-1.08066,0.795959,2,2,2
-2.57956,1.70592,2,2,2
2.10433,0.53329,1,1,1
-2.37654,1.02756,2,2,2
2.68268,0.14028,1,1,1
-1.48018,1.20592,2,2,2
2.52036,1.1676,1,1,1
-0.412666,0.0612963,0,0,0
-0.387345,1.88312,0,2,2
-2.15307,1.42807,2,2,2
-0.183745,-0.117195,0,0,0
0.241899,0.988194,0,0,0
-1.40748,1.69764,2,2,2
-1.82429,1.2428,2,2,2
1.36968,1.34693,1,1,1
0.508044,-0.192514,0,0,0
-2.0812,1.20248,2,2,2
-2.30295,2.18251,2,2,2
-0.984355,1.28505,2,2,2
-0.555334,-1.29274,0,0,0
0.818427,0.121561,0,0,0
-0.716157,-0.544232,0,0,0
2.63018,0.837258,1,1,1
-2.43093,0.741828,2,2,2
-1.8928,-0.361423,0,2,2
-2.02626,1.21842,2,2,2
-0.683281,1.2186,2,2,2
1.28532,-0.776776,0,0,0
1.66777,0.854027,1,1,1
-1.06946,0.22834,0,2,2
-1.69107,0.556677,2,2,2
-2.28825,1.03685,2,2,2
-2.737,0.68058,0,2,2
2.13086,1.43591,1,1,1
0.213998,-0.350148,0,0,0
0.0753272,-1.81783,0,0,0
-2.63244,2.30088,2,2,2
-0.23537,0.785133,0,0,0
2.64743,1.63586,1,1,1
1.63271,1.0542,1,1,1
-1.88697,1.26636,2,2,2
0.341688,0.0776232,0,0,0
-1.37572,0.713476,2,2,2
-1.46286,0.99351,2,2,2
-2.28467,-0.902991,0,2,2
1.2354,0.643564,1,1,1
-0.53723,-0.521392,0,0,0
0.208889,0.892521,0,0,0
0.09197,1.85037,0,1,1
-1.10324,-0.245071,0,0,0
2.28433,1.05866,1,1,1
1.93774,1.27529,1,1,1
-1.90552,0.853178,2,2,2
-1.68981,0.935201,2,2,2
1.87165,2.13363,1,1,1
-1.20114,0.948305,2,2,2
0.448371,-0.364387,0,0,0
0.377045,0.0523131,0,0,0
-2.05921,0.943912,2,2,2
0.39186,-0.136745,0,0,0
0.483917,-0.070077,0,0,0
-2.97974,0.771891,2,2,2
0.00108228,-0.353161,0,0,0
-0.823954,-0.115605,0,0,0
-1.90637,0.0622336,2,2,2
1.02351,-0.222634,0,0,0
0.382702,-1.24018,0,0,0
-0.670956,-1.46188,0,0,0
-2.05205,1.06104,2,2,2
-0.083801,-0.503559,0,0,0
1.69887,0.837258,1,1,1
-2.17895,0.911257,2,2,2
1.15488,-1.00241,0,0,0
-2.44636,1.12491,2,2,2
-2.62181,0.908376,2,2,2
-1.90483,1.09957,2,2,2
-0.833682,-1.78296,0,0,0
-0.311235,1.32756,0,2,2
-1.13626,-0.0377012,0,0,0
1.86317,1.03977,1,1,1
0.734899,0.274934,0,0,0
-2.53593,0.816895,2,2,2
0.0684853,0.533363,0,0,0
-2.46952,2.28195,2,2,2
-0.916642,0.906496,2,2,2
2.16891,1.09003,1,1,1
-2.30215,1.58182,2,2,2
-2.35066,1.22861,2,2,2
-2.21989,0.748617,2,2,2
1.71997,0.994309,1,1,1
-1.38438,-0.578802,2,0,0
0.898313,-0.439722,0,0,0
2.27935,1.46324,1,1,1
1.84516,0.451134,1,1,1
2.80943,1.31063,1,1,1
2.47054,0.398003,1,1,1
1.72892,0.449158,1,1,1
-1.5246,0.326077,2,2,2
0.554864,-0.0778542,0,0,0
1.64835,0.759533,1,1,1
2.02329,0.424661,1,1,1
-1.48235,1.24775,2,2,2
-1.57714,0.109354,0,2,2
-2.81794,0.832408,2,2,2
-1.83864,0.545073,0,2,2
1.64827,1.30482,1,1,1
-1.22997,1.06512,2,2,2
0.814444,-0.919294,0,0,0
-1.78018,1.44112,2,2,2
-1.93988,0.585397,2,2,2
-1.83858,1.12097,2,2,2
-2.13744,1.01067,2,2,2
1.74609,1.34791,1,1,1
1.78904,0.324579,0,1,1
-1.59802,0.566941,2,2,2
-1.70073,1.73604,2,2,2
-0.184958,0.833389,0,0,0
-2.92167,1.68165,2,2,2
-2.23788,1.22337,2,2,2
1.82283,-0.393209,0,1,1
-1.53374,1.50308,2,2,2
-2.26675,0.973315,2,2,2
1.61719,0.385893,1,1,1
-2.11332,0.192361,2,2,2
1.62313,1.5233,1,1,1
-2.37268,0.190041,2,2,2
-2.534,1.0788,2,2,2
2.17969,1.28268,1,1,1
-2.65925,0.597612,2,2,2
-1.55636,1.0542,2,2,2
1.06311,0.801102,1,1,1
-1.48371,1.16574,2,2,2
-1.41572,1.38778,0,2,2
-2.77465,0.823397,2,2,2
-0.179222,1.3389,0,0,0
0.63806,-1.03374,0,0,0
-2.53028,0.808542,2,2,2
1.51616,0.58811,1,1,1
1.13505,-0.899898,0,0,0
-0.712756,-1.77242,0,0,0
0.398416,-0.864588,0,0,0
0.774148,-0.15816,0,0,0
0.0334469,-0.123719,0,0,0
-1.78133,0.701943,2,2,2
-0.320931,0.797643,0,0,0
-2.55399,0.494209,2,2,2
1.42633,0.253129,0,1,1
-2.53806,0.640484,2,2,2
1.56589,0.355941,1,1,1
2.39317,0.532369,1,1,1
-1.27207,1.08426,2,2,2
-0.482547,-0.0245386,0,0,0
1.69454,1.48238,1,1,1
-1.83837,0.712623,2,2,2
-1.56282,1.2786,2,2,2
-2.86727,1.35983,2,2,2
1.05238,-1.41387,0,0,0
1.79297,0.762589,1,1,1
-1.76333,1.08622,2,2,2
-1.56343,0.248287,2,2,2
1.48115,1.06087,1,1,1
-2.46223,0.568631,2,2,2
1.50423,1.11624,1,1,1
0.552658,-1.31778,0,0,0
-1.75778,1.59902,2,2,2
0.0430785,-0.198966,0,0,0
-2.18389,0.564583,2,2,2
1.71977,0.234446,1,1,1
-2.07063,0.698177,0,2,2
-1.3203,0.44022,2,2,2
1.21441,1.00874,1,1,1
1.82528,1.5457,1,1,1
-2.65691,1.11763,2,2,2
1.83069,1.88391,1,1,1
-0.309035,1.03519,0,0,0
0.462769,-1.35787,0,0,0
-0.0760894,-0.413513,0,0,0
1.29798,-0.482759,0,0,0
-1.05938,-1.0928,0,0,0
1.64594,1.25499,1,1,1
0.904949,0.765307,0,1,1
0.766079,-0.853099,0,0,0
0.189659,0.367269,0,0,0
-2.13055,0.909471,2,2,2
-1.80012,0.560723,2,2,2
0.687571,1.7623,0,1,1
-1.66387,0.557161,2,2,2
-2.96821,2.0954,2,2,2
0.868922,0.495985,0,1,1
-1.77966,1.91917,2,2,2
2.08393,1.2079,1,1,1
2.5616,0.981039,1,1,1
0.717055,-0.288354,0,0,0
0.0190561,-0.50685,0,0,0
1.67165,0.724795,1,1,1
2.9729,0.0304502,1,1,1
-0.000419337,0.0220945,0,0,0
-1.49402,0.838532,2,2,2
-1.57843,0.330297,2,2,2
-1.06072,1.1351,2,2,2
2.46502,-0.213231,0,1,1
2.33902,0.879208,1,1,1
-0.931279,1.04757,2,2,2
-2.48849,0.574201,2,2,2
2.77525,1.51908,1,1,1
-0.18092,-0.10962,0,0,0
-2.36504,0.217739,2,2,2
-0.382419,0.825295,0,0,0
3.10556,0.694504,1,1,1
-0.989437,-0.693434,0,0,0
-2.49034,1.2213,2,2,2
-2.12315,0.553017,2,2,2
2.01405,0.773462,1,1,1
1.9197,1.37543,1,1,1
-1.37425,1.61788,2,2,2
1.29639,0.942672,1,1,1
-2.09635,0.568629,2,2,2
-0.688925,2.0001,0,2,2
-2.70452,0.765311,2,2,2
-1.75934,1.05979,2,2,2
1.32573,0.797018,1,1,1
-1.77443,-0.258337,0,2,2
-2.76874,0.329391,2,2,2
-2.5053,1.06794,2,2,2
0.489073,0.544414,0,0,0
-2.22712,0.992682,2,2,2
1.57625,0.302764,1,1,1
-2.25442,1.09529,2,2,2
1.8954,0.396519,1,1,1
1.39967,0.272774,1,1,1
-1.70919,1.60494,2,2,2
1.54172,1.10365,1,1,1
-2.75926,0.32448,2,2,2
1.50776,1.0895,1,1,1
-2.38302,0.898833,0,2,2
-1.88409,0.105436,2,2,2
1.92675,0.103177,1,1,1
-1.89058,2.05891,2,2,2
1.57587,1.55063,1,1,1
0.984226,0.684173,0,1,1
2.67454,0.953362,1,1,1
-1.56448,1.52944,2,2,2
2.52389,1.17653,1,1,1
-1.65393,0.370946,2,2,2
0.586659,-1.79083,0,0,0
-2.27208,1.08712,2,2,2
-0.870647,0.0642271,0,0,0
-0.113586,2.35854,0,2,2
2.14503,0.0631396,1,1,1
2.3657,0.466091,1,1,1
1.50672,0.484674,1,1,1
-1.77511,1.76398,2,2,2
-1.56629,0.341922,2,2,2
2.80005,2.06588,1,1,1
-0.538621,0.329617,0,0,0
2.50299,0.21769,1,1,1
0.945216,-1.68509,0,0,0
-1.11591,0.455469,2,2,2
-1.60396,1.5455,2,2,2
0.937507,-0.355868,0,0,0
0.646583,-0.949058,0,0,0
2.14958,-1.10588,0,1,1
-0.573936,0.0126609,0,0,0
-2.84142,1.7962,2,2,2
1.63544,1.35599,1,1,1
0.385735,0.412056,0,0,0
-2.22328,0.5863,2,2,2
2.40955,1.40564,1,1,1
-0.679718,-0.206614,0,0,0
-1.64187,1.08136,2,2,2
-1.1801,1.39338,2,2,2
-1.02893,-0.33009,0,0,0
-0.650521,0.607338,0,0,0
2.44704,1.33475,1,1,1
2.04849,0.979916,1,1,1
-0.575905,1.61446,0,2,2
-0.204268,-0.0357254,0,0,0
-1.80187,1.38749,2,2,2
2.06322,1.52925,1,1,1
-0.540351,-0.174149,0,0,0
1.48908,1.88443,1,1,1
-2.48508,1.10581,2,2,2
-1.07668,1.09712,0,2,2
0.980978,-1.85837,0,0,0
-2.48247,0.198551,2,2,2
0.271693,0.309049,0,0,0
-0.761442,1.07275,2,2,2
1.90651,1.1206,1,1,1
1.87145,1.10192,1,1,1
0.711764,-0.0404424,0,0,0
1.43189,1.19984,1,1,1
1.38063,0.156324,0,1,1
2.29484,0.927285,1,1,1
-2.25837,1.38143,2,2,2
2.76123,0.634591,1,1,1
2.23019,0.663383,1,1,1
2.68891,0.524238,1,1,1
1.27238,0.747032,1,1,1
-2.32366,1.22545,2,2,2
2.00114,1.59368,1,1,1
2.06953,0.160587,1,1,1
-0.251075,1.52687,0,2,2
0.8983,-0.439289,0,0,0
0.435752,-1.0945,0,0,0
1.77949,1.88252,1,1,1
-0.061095,0.769909,2,0,0
-0.284281,0.247516,0,0,0
1.58873,-1.40374,0,0,0
-1.2004,2.20598,0,2,2
1.90441,0.183797,1,1,1
-0.267131,-0.422559,0,0,0
2.28547,0.453131,1,1,1
-2.46172,1.9387,2,2,2
-1.93326,0.638062,2,2,2
1.7635,-0.99366,0,0,0
-1.63215,1.23731,2,2,2
2.07467,0.748636,1,1,1
-1.21713,1.01922,2,2,2
-1.78246,1.4148,2,2,2
2.5808,1.04822,1,1,1
-1.93897,0.592321,2,2,2
1.94495,0.663247,1,1,1
-1.8837,0.0555514,2,2,2
1.61102,0.916641,1,1,1
1.0158,0.959408,1,1,1
-1.5405,0.713573,2,2,2
-1.94187,0.983216,2,2,2
-2.19301,0.696106,2,2,2
-2.59661,1.30737,2,2,2
-0.713582,1.12117,0,2,2
0.473026,1.24904,0,1,1
-1.56812,0.829493,2,2,2
-2.02974,0.849744,2,2,2
-0.464237,-1.67751,0,0,0
1.52714,1.54038,1,1,1
-2.03396,0.713874,2,2,2
1.66361,1.07358,1,1,1
2.02083,1.5685,1,1,1
-0.903051,-0.21409,0,0,0
-2.83197,0.76478,2,2,2
-2.40734,0.0203339,2,2,2
0.516461,-0.585207,0,0,0
-1.16397,0.570596,0,2,2
-1.98278,1.55063,2,2,2
-2.09359,1.8636,2,2,2
-2.30715,1.3295,2,2,2
2.08073,2.15166,1,1,1
1.6698,1.24402,1,1,1
2.60113,1.56101,1,1,1
-0.0491381,-0.789879,0,0,0
2.84462,1.08793,1,1,1
-2.74223,0.873412,2,2,2
-2.54478,0.929308,2,2,2
2.36341,1.15274,1,1,1
2.28992,1.63392,1,1,1
-2.46106,0.778032,2,2,2
2.87803,1.04887,1,1,1
-1.53222,1.35252,2,2,2
1.37061,1.46027,1,1,1
-2.39878,1.64002,2,2,2
2.01154,0.813328,1,1,1
-1.26176,1.29113,2,2,2
-3.10251,1.46413,2,2,2
2.05983,1.21914,1,1,1
-1.58277,0.35325,2,2,2
1.11012,0.71245,1,1,1
2.07833,1.13434,1,1,1
2.93881,0.147468,1,1,1
-2.01089,1.30376,2,2,2
-2.27369,1.52114,2,2,2
1.71962,1.28265,1,1,1
-1.68255,0.285648,0,2,2
2.07686,1.15557,1,1,1
0.309147,-1.24228,0,0,0
-2.33286,0.940798,2,2,2
-2.20532,0.562209,2,2,2
1.75025,2.1132,1,1,1
-1.90714,0.638131,2,2,2
2.26089,1.38183,1,1,1
-1.02705,1.07751,0,2,2
1.34632,0.471258,1,1,1
2.03922,0.877273,1,1,1
1.73204,-0.0451805,0,1,1
-0.313217,0.606258,0,0,0
2.17986,-0.100346,1,1,1
-1.717,0.863487,2,2,2
-1.23538,-0.767437,0,0,0
-1.37159,0.619674,0,2,2
-1.74324,1.16453,2,2,2
0.912757,-1.01292,0,0,0
1.07912,1.4427,1,1,1
2.53288,1.4776,1,1,1
-0.804999,1.56329,0,2,2
2.00194,1.44028,1,1,1
1.47235,1.51328,1,1,1
1.89328,1.51284,1,1,1
-0.472741,-0.657217,0,0,0
-2.10642,1.00419,2,2,2
1.58072,1.10605,1,1,1
-2.61659,0.782711,2,2,2
-2.71732,0.49502,2,2,2
-2.06372,0.928462,2,2,2
-2.2095,-0.339623,2,2,2
-1.20555,1.45915,2,2,2
-1.4037,0.290711,0,2,2
0.231143,0.529652,0,0,0
-0.4647,1.39859,0,2,2
1.85689,0.0527849,1,1,1
0.526475,0.328176,0,0,0
-2.9454,0.60862,2,2,2
-2.20859,1.3858,2,2,2
-1.31262,0.0377675,2,2,2
-0.35222,0.642866,0,0,0
2.1875,1.14592,1,1,1
2.29295,0.816998,1,1,1
-2.81348,0.684057,2,2,2
-0.188948,1.19183,0,0,0
0.0937986,0.35204,0,0,0
-0.0737498,-1.05779,0,0,0
-0.580173,-0.670754,0,0,0
1.68904,1.06297,1,1,1
-1.15855,-1.07955,0,0,0
1.18996,0.715237,1,1,1
-1.67437,0.885527,2,2,2
-1.35767,1.69225,2,2,2
-3.23132,1.73004,2,2,2
1.45876,1.05226,0,1,1
-2.50117,0.558899,2,2,2
2.03518,0.539933,1,1,1
-2.16353,0.521985,2,2,2
-0.178094,-0.934598,0,0,0
2.01631,0.174168,1,1,1
1.40132,0.212535,0,1,1
-2.42883,0.892498,2,2,2
1.96971,1.43689,1,1,1
2.55359,1.0121,1,1,1
-0.792701,1.6345,0,2,2
2.15055,1.49322,1,1,1
-1.61643,0.767559,0,2,2
-2.198,0.444283,2,2,2
-1.04621,0.902918,2,2,2
2.25454,1.51799,1,1,1
-2.09969,1.83739,2,2,2
-1.77419,0.813518,2,2,2
-0.642273,0.228841,0,0,0
1.02737,0.341581,0,1,1
2.19542,0.869313,1,1,1
-1.72574,1.18265,2,2,2
-0.738286,1.05001,0,2,2
-1.96506,0.507043,2,2,2
-1.95402,1.30432,2,2,2
-1.71619,0.848791,2,2,2
2.54529,-0.807424,0,1,1
0.0367073,1.37691,0,0,0
1.32684,0.28697,1,1,1
-2.66341,0.998095,2,2,2
-1.85175,0.17837,2,2,2
1.37789,0.274351,0,1,1
-2.26514,0.945409,2,2,2
0.773664,-0.799614,0,0,0
0.76441,-0.686443,0,0,0
-1.77493,0.0820724,2,2,2
-1.97086,0.538624,2,2,2
2.11501,1.41561,1,1,1
-0.890184,-1.42137,0,0,0
-0.243371,0.218128,0,0,0
0.967091,1.02318,1,1,1
-1.17495,1.4628,2,2,2
-2.62564,0.564566,2,2,2
-2.61127,1.14393,2,2,2
1.41504,-0.562746,0,0,0
1.83603,0.846268,1,1,1
2.53703,0.429624,1,1,1
1.23694,0.826151,0,1,1
-0.384343,0.750977,0,0,0
0.412368,-2.82858,0,0,0
-1.8176,1.7223,2,2,2
-2.95557,1.01063,2,2,2
1.23042,1.15416,1,1,1
1.55023,0.955617,1,1,1
1.61476,-0.934903,0,0,0
-3.05839,1.64408,2,2,2
-1.83997,0.152417,0,2,2
-1.98289,1.76911,2,2,2
1.31837,1.25486,1,1,1
2.93913,1.67853,1,1,1
-1.44533,0.280469,2,2,2
-1.92512,1.13617,2,2,2
-1.25773,0.284973,0,2,2
-1.17223,-0.318353,0,0,0
-0.5565,0.186809,0,0,0
1.08694,-0.412829,0,0,0
-1.49615,-0.125002,2,2,2
0.180786,-0.213276,0,0,0
-2.04387,0.299137,2,2,2
-0.438903,0.522437,0,0,0
2.09872,1.72685,1,1,1
-0.630732,0.0844354,0,0,0
0.635622,-2.46917,0,0,0
1.44851,1.4941,1,1,1
-1.97725,1.48798,2,2,2
1.28987,0.452056,0,1,1
2.20495,1.6646,1,1,1
2.00191,1.5531,1,1,1
-1.99374,1.11323,2,2,2
-2.03074,0.523619,2,2,2
1.85351,0.610271,1,1,1
2.74068,0.970869,1,1,1
-1.33969,0.890764,2,2,2
-1.80309,-0.146591,2,2,2
1.47107,1.25091,1,1,1
0.435398,0.466181,0,0,0
1.3667,1.00535,1,1,1
2.15907,-0.569955,0,1,1
2.03442,0.897596,1,1,1
-1.77519,0.0139157,2,2,2
-1.5973,0.844395,2,2,2
-1.71753,1.00607,2,2,2
0.162161,-1.22934,0,0,0
3.26746,1.54245,1,1,1
2.83369,0.892951,1,1,1
-2.25804,1.31198,2,2,2
-0.394481,0.0898579,0,0,0
2.72971,0.657095,1,1,1
-2.50739,1.13613,2,2,2
1.34573,1.06939,1,1,1
-1.54615,1.74839,2,2,2
1.59276,1.38255,1,1,1
0.857893,0.222774,0,0,0
-1.88534,1.08783,2,2,2
1.63502,1.54061,1,1,1
0.269208,0.76251,0,0,0
1.59086,2.1703,1,1,1
1.42705,0.886378,1,1,1
-1.77977,0.898818,2,2,2
1.13317,0.393972,0,1,1
0.486261,1.10441,0,1,1
1.00903,0.924614,1,1,1
-1.53667,0.980131,0,2,2
1.98196,1.16472,1,1,1
2.47647,1.98052,1,1,1
-0.266129,-0.632514,0,0,0
0.575186,-0.131831,0,0,0
2.89443,0.77905,1,1,1
-1.84513,1.5291,2,2,2
2.4478,1.73554,1,1,1
-2.08257,1.28636,2,2,2
0.829266,-0.362087,0,0,0
0.244884,0.584973,1,0,0
-1.99369,1.6583,2,2,2
-2.02709,1.29417,2,2,2
-1.02762,1.07341,2,2,2
-0.213677,-0.78737,0,0,0
2.6554,0.26364,1,1,1
1.81441,0.46856,0,1,1
0.975578,1.54585,0,1,1
0.218259,-0.720007,0,0,0
-0.783131,-1.82496,0,0,0
-1.50382,0.513242,2,2,2
2.20418,1.26793,1,1,1
0.667398,0.017407,0,0,0
1.58495,0.98025,1,1,1
-1.84957,1.52703,2,2,2
-1.34155,1.09264,2,2,2
-1.52704,0.730512,2,2,2
2.15195,-1.16035,0,1,1
2.41849,1.96347,1,1,1
-1.92095,1.40022,2,2,2
1.64956,1.33135,1,1,1
2.14333,0.137702,1,1,1
1.55152,1.55642,1,1,1
1.34962,0.885608,1,1,1
-2.38484,1.46911,2,2,2
-3.66419,1.05523,2,2,2
-1.15245,-0.744098,0,0,0
-1.9963,0.492284,2,2,2
1.94451,0.206294,1,1,1
-1.97692,0.528313,2,2,2
0.821055,-0.360941,0,0,0
1.8529,1.39736,1,1,1
1.29722,1.41685,1,1,1
-0.824984,-0.559276,0,0,0
1.90919,0.96039,1,1,1
-0.678723,-0.268559,0,0,0
-0.906302,-0.926681,0,0,0
-2.53468,1.34262,2,2,2
-2.16348,1.02067,2,2,2
2.62407,2.25233,1,1,1
-1.21527,0.542445,2,2,2
-1.73822,0.951831,2,2,2
0.521473,0.24774,0,0,0
-0.109193,1.42456,0,0,0
-0.484512,-0.460228,0,0,0
2.0219,-1.34652,0,0,0
1.98614,1.16028,1,1,1
1.80347,0.883075,1,1,1
-2.40587,1.91613,2,2,2
-2.12551,0.374049,2,2,2
